"","Oligo_Number","K562_Rep_1_Normalized_Edit_Score","K562_Rep_4_Normalized_Edit_Score","K562_Rep_2_Normalized_Edit_Score","K562_Rep_3_Normalized_Edit_Score","HEK293T_Rep_4_Normalized_Edit_Score","HEK293T_Rep_3_Normalized_Edit_Score","HEK293T_Rep_2_Normalized_Edit_Score","HEK293T_Rep_1_Normalized_Edit_Score","iPSC_Rep_4_Normalized_Edit_Score","iPSC_Rep_3_Normalized_Edit_Score","iPSC_Rep_2_Normalized_Edit_Score","iPSC_Rep_1_Normalized_Edit_Score"
"166",163,1.08631104479767,0.0425181184842411,2.59435065772493,0.0816564511354985,0.0464871937678622,0.0155427040174437,0.170928833750173,0.945672567134744,0.0993633074868674,1.09934886961141,0.0362172208000513,0.0838319110808753
"167",136,0.0792995396158309,0.0194848221936512,0.0764799613546096,0.0748415728663755,0.137290733023202,0.0569821685408186,0.115794736734197,0.123214275062305,0.121427535552703,0.121285123812883,0.154908164003583,0.167641032940243
"168",315,23.6835136944284,2.75795513093112,28.1690656452281,32.2625442126487,29.8091107143562,25.0149378466904,30.460433380647,22.0845847197347,20.4489291732471,23.3122881379194,22.0968572904527,23.0335240780735
"169",100,1.02008437931146,0.0174869745275354,1.41644286871904,0.0403006811755693,0.0212437636328958,0.0191773445484987,0.0305652627159045,0.0266918882955617,0.0454071422029575,0.0334921020080466,0.0496517437872483,0.012537683791605
"170",244,1.09654071228126,5.30595975000203,3.51248163193744,5.14579327935687,5.81585559536235,3.31753884136036,0.4867916524649,4.57038201910595,1.54608316198503,2.5635646664317,2.23596679320101,1.66112236636284
"171",187,12.4705648679979,18.5848165453399,12.0667760155003,4.6395747812879,9.14427549553771,8.61193499986992,9.22131191215883,4.19292692682761,6.5842818985781,13.0556627739378,10.7807446381558,8.19865637561885
"172",28,0.483027716806924,NA,0.0207148144257666,0.954361140276072,0.0169258522042542,0.0594200604979021,0.0324702739905905,0.0455713192704664,0.144711566410899,0.489218558626941,0.382410961555925,0.266382155262134
"173",179,0.969519449485779,NA,0.96595781932468,1.97976224514014,1.94687525274525,0.0474999782830088,0.0908477799863225,4.41537723230645,1.16966756977359,0.850298104026633,1.30360287910664,1.6536434103919
"174",216,1.08924129210373,NA,1.24794234906161,2.11730032379542,0.028136873049561,1.45626373226318,2.93096795133272,1.79794179064652,0.998335760802354,1.05353844864253,0.946981224001976,1.18731983956492
"175",133,0.0171353458500625,0.018946594889416,0.00676066936306838,0.0291096926190674,0.00920678377715264,0.0415561168277592,1.12596150245818,0.648630554710453,0.00983944623526357,0.498955248459708,0.032277675258534,0.30564431507203
"176",165,5.83258419351227,5.309796289331,3.73714885394721,6.27909935619063,3.71285765057461,8.84158325840078,1.76849143278875,8.68827623838193,6.47038153982359,9.7192132134901,7.43135999452709,10.7614606580335
"177",260,4.99516163696525,7.94560255559522,2.08318847416822,1.26543068469194,4.04349126984405,6.88945915537928,2.91309660900148,3.84020126150001,2.26446173676572,5.24275019644337,3.41157166419952,2.58786667056183
"178",281,7.74124197479034,0.024918517234275,3.73447893667925,5.97245993307169,8.14312796313089,8.14352162441275,6.1325105871025,7.94394356331545,3.02815109589471,3.10215347921136,1.96692056197984,4.53793789447979
"179",266,11.4501264572474,9.58086862921142,9.96835684212764,6.32739830389017,3.22452261137293,9.64035000549788,3.22109563786224,1.91328579901707,9.54500469965995,11.8665509913577,7.45320261819662,7.76292123128161
"180",164,0.976487723409643,0.082263232398915,0.0880613933372797,5.79813466632347,0.0249840340021189,0.00751793069799421,1.81890388889684,0.0358758622076299,0.363131717595987,0.63022189840278,1.30801771443089,0.117960987919192
"181",261,2.75851372756852,0.0723342817740972,6.9001068312672,NA,2.81782990652664,1.98316101230914,1.97234202108769,1.86119879268356,1.46503590459564,3.48656365290978,2.01275112262917,2.26462787960733
"182",155,0.0544531504977476,NA,0.0429684640758308,0.0616703620302074,0.0341338181813411,0.051355933858298,0.0280636072977484,0.0831496133627006,0.208453665054504,0.0768772386373823,0.148160770604085,0.136699300501787
"183",232,5.26725175488743,4.84947735814917,5.6880566691536,3.52931396670504,3.23035350452733,1.40802146897053,3.30131154258824,5.62120326774124,2.95225741436073,3.65520958889012,3.66305356745543,2.33737077258618
"184",208,0.981606725970984,0.022378660189867,1.14988683417727,NA,2.61532663646019,0.0572643928815618,1.72889973088502,1.52249283341176,1.16218046060844,2.12161710710798,1.3597769760807,2.39068846014963
"185",70,0.232516471988523,0.190984148703424,0.188718727390794,0.112857499974971,0.0820972454447567,0.0322223907701226,0.097577800189799,0.0544589763156217,0.381472699757268,0.815980342865472,0.0333705823907924,0.737317676658912
"186",152,0.0441217601287389,1.42453779285425,1.10715077231786,0.0749544763437109,0.0474130500693934,0.0784686786427681,0.115969420775883,0.0595724871578048,0.0912080377837964,0.16818658680141,0.44326243784263,0.0769513848395486
"187",197,3.42946531887363,0.0216683908896546,2.24224563379399,1.39824218996734,2.85873086035119,6.843731190176,1.40133458694197,3.16568752959151,2.02552988087879,1.8052761570874,1.45197284004544,0.33401637347967
"188",169,NA,NA,0.00736519875144206,2.5211548572201,1.08825947227234,3.2218577161822,0.0432932954175431,0.0270049747082544,1.29703232940952,0.592986669158562,2.81311190648981,0.532759348368945
"189",251,1.78816564586968,5.68585272610002,1.60305745895983,0.0359497424359608,4.90053367160827,1.88176138644612,3.64810763023404,4.53583946225998,3.46316896273154,1.34443037330382,0.837104557247441,0.478119908731017
"190",147,NA,2.04861052856747,0.628524161972397,NA,0.0372145171562767,3.84238170723215,0.0535437841139302,0.0960218435736271,0.755663947614804,1.19175425595745,0.43489602476756,0.25395103439448
"191",137,NA,0.0558065791041158,0.0331888862536112,0.0142902754938652,0.0271182822112895,NA,0.0325145391103781,0.0405630616869378,0.0676241274508155,0.0089070088383598,0.338036774417942,0.106698120355713
"192",236,0.0415604302596747,5.69823052676052,1.02484190438553,5.11873665350563,3.82406868859798,5.6778977725693,4.04820336818619,4.38392351410978,1.96884608383159,1.33119427448591,1.78755216855351,3.03939636486299
"193",148,0.00868885204704438,NA,0.0274251626310642,NA,0.0700275174794758,0.0983357121386773,0.033584906863182,0.121505313922128,0.119743356187105,0.248406063938333,0.0654684059949508,0.0688816167449419
"194",274,1.16755871657036,0.0723909870091879,3.54747208715556,4.74547471007413,0.117257334576176,3.94296847988901,8.44385510006542,3.6937452239097,2.95743177046591,4.24030449322668,1.45250933596549,3.35635282502262
"195",311,7.70934344522662,16.7131853858121,2.32843046755997,3.46735834859743,11.6809162868116,7.11842174620675,8.66465077856873,10.3820353322946,3.7370414560043,3.4455310216771,4.10102181869823,8.41391763440834
